BETHEL KOREAN BAPTIST CHURCH OF EDMONTON,Edmonton,AB,(780)430-9729,http://www.bethelch.org
Bethel Lutheran Church,Camrose,AB,403-672-3659,
BETHEL LUTHERAN CHURCH,Marwayne,AB,,
BETHEL LUTHERAN CHURCH,Sherwood Park,AB,,
BETHEL LUTHERAN CHURCH,Vulcan,AB,,
BETHEL LUTHERAN CHURCH,Ryley,AB,,
BETHEL PENTECOSTAL ASSEMBLIES OF GOD,Sexsmith,AB,,
BETHEL PENTECOSTAL CHURCH,Vilna,AB,,
BETHEL PENTECOSTAL CHURCH,Barrhead,AB,780.674.3529,http://www.barrheadbethel.ca
Bethel Pentecostal Tabernacle,Edson,AB,780.723.3007,
BETHEL REFORMED CHURCH OF MONARCH,Monarch,AB,,
BETHEL UNION CHURCH,Leslieville,AB,,
BETHEL UNITED CHURCH OF JESUS CHRIST APOSTOLIC OF EDMONTON,Edmonton,AB,,
BETHESDA CHURCH LTD,Edmonton,AB,,
BETHESDA LUTHERAN CHURCH,New Norway,AB,,
BETHLEHEM LUTHERAN CHURCH,Bruderheim,AB,,
BETHLEHEM LUTHERAN CHURCH,Edmonton,AB,,
BETHLEHEM LUTHERAN CHURCH OF DALUM,Drumheller,AB,,
BETHLEN PRESBYTERIAN CHURCH,Lethbridge,AB,,
BEULAH ALLIANCE CHURCH,Edmonton,AB,,
BEVERLY ALLIANCE CHURCH,Edmonton,AB,(780) 474-0478,http://www.beverlyalliance.com
BEVERLY UNITED CHURCH,Edmonton,AB,,
BEZANSON COMMUNITY CHURCH,Bezanson,AB,,
Bible Baptist,Edmonton,AB,7804331019,http://www.edmontonbiblebaptist.com
BIBLICAL BAPTIST CHURCH OF CASTOR,Castor,AB,,
Big Rock Baptist Church,Okotoks,AB,,http://www.bigrockbaptist.ca
BIG SKY PARISH,Oyen,AB,,
BIG VALLEY UNITED CHURCH,Big Valley,AB,,
Black Diamond Gospel Chapel,Black Diamond,AB,403-933-4957,
BLACKFALDS CORNERSTONE FELLOWSHIP,Blackfalds,AB,,
BLACKIE COMMUNITY BIBLE CHURCH,Blackie,AB,,
BLACKIE UNITED CHURCH,Blackie,AB,,
BLOOD MISSION PARISH OF ST PAUL'S & ST THOMAS,Lethbridge,AB,,
BLUESKY MENNONITE CHURCH,Bluesky,AB,,
BOARD OF ELDERS OF THE CANADIAN DISTRICT OF THE MORAVIAN CHURCH IN AMERICA,Calgary,AB,,
BONANZA GOSPEL CHAPEL,Bonanza,AB,,
BONAVISTA MISSIONARY CHURCH,Calgary,AB,,
BONNIE DOON BAPTIST CHURCH,Edmonton,AB,,
BONNYVILLE BAPTIST CHURCH,Bonnyville,AB,780-826-4801,
BONNYVILLE FELLOWSHIP ALLIANCE CHURCH,Bonnyville,AB,,
BONNYVILLE PASTORAL CHARGE,Bonnyville,AB,,
Bonnyville Pentecostal Church,Bonnyville,AB,780.826.2722,
BONNYVILLE S D A CHURCH,Red Deer,AB,,
BOTHA UNITED CHURCH,Botha,AB,,
BOW VALLEY ALLIANCE CHURCH,Calgary,AB,,
BOW VALLEY BAPTIST CHURCH,Cochrane,AB,,
BOW VALLEY CHRISTIAN CHURCH,Calgary,AB,,
BOWDEN EVANGELICAL MISSIONARY CHURCH,Bowden,AB,,
BOWDEN UNITED CHURCH,Bowden,AB,,
BOWNESS BAPTIST CHURCH,Calgary,AB,,
BOWOOD GOSPEL CHAPEL OF THE CITY OF CALGARY,Calgary,AB,,
BOYLE SDA CHURCH,Boyle,AB,,
BRAEMAR BAPTIST CHURCH,Edmonton,AB,,
BRAESIDE PRESBYTERIAN CHURCH,St. Albert,AB,,
Bragg Creek Community Church of God,Bragg Creek,AB,403-949-2072,
BRENTVIEW BAPTIST CHURCH,Calgary,AB,,
BRIDGELAND SEVENTH-DAY ADVENTIST CHURCH,Red Deer,AB,,
Bridges Church,Calgary,AB,403.266.1644,
BRIGHTVIEW BAPTIST CHURCH,Wetaskiwin,AB,,
BROOKS ALLIANCE CHURCH,Brooks,AB,,
BROOKS CHURCH OF GOD (PENTECOSTAL),Brooks,AB,,
BROOKS EVANGELICAL FREE CHURCH,Brooks,AB,,
BROOKS UNITED CHURCH,Brooks,AB,,
BUCHANAN EASTWOOD UNITED CHURCH,Edmonton,AB,,
BUELAH CHURCH OF JESUS CHRIST APOSTOLIC OF EDMONTON,Edmonton,AB,,
BURDETT BOW ISLAND PASTORAL CHARGE,Bow Island,AB,,
CALAHOO ALLIANCE CHURCH,Calahoo,AB,,
CALGARY ASIAN SEVENTH-DAY ADVENTIST CHURCH,Calgary,AB,,
CALGARY CHINESE ALLIANCE CHURCH,Calgary,AB,,
CALGARY CHINESE BAPTIST CHURCH,Calgary,AB,,
CALGARY CHINESE CATHOLIC MISSION,Calgary,AB,,
CALGARY CHRISTIAN ASSEMBLY,Calgary,AB,,
CALGARY COMMUNITY CHURCH,Calgary,AB,403.288.3760,http://www.calgarycommunitychurch.com
Calgary Community of Fatih,Calgary,AB,1-403-247-8148,http://www.communityoffaith.ca
CALGARY EAST CHURCH OF THE NAZARENE,Calgary,AB,(403) 273-3120,http://www.calgaryeastchurch.ca 
CALGARY FAMILY CHURCH,Calgary,AB,,
CALGARY FREE METHODIST CHURCH,Calgary,AB,,
Calgary Free Presbyterian Church,Calgary,AB,4032855050,http://calgaryfpc.ca
CALGARY FREEDOM BAPTIST CHURCH,Calgary,AB,,
CALGARY HOPE COMMUNITY CHURCH OF THE NAZARENE,Calgary,AB,,
CALGARY INTER-MENNONITE CHURCH,Calgary,AB,,
Calgary Japanese Gospel Church,Calgary,AB,403-266-1430,
CALGARY KOREAN BAPTIST CHURCH,Calgary,AB,,
Calgary Life Church,Calgary,AB,+14032399099,http://calgarylifechurch.com
CALGARY NATIVE PENTECOSTAL CHURCH,Calgary,AB,,
Calgary Punjabi Christian Church Fellowship,Calgary,AB,403-889-4847,http://calgarypunjabichurch.com
CALGARY REFORMED CHURCH,Calgary,AB,,
CALGARY S D A CHURCH,Red Deer,AB,,
CALGARY SOUTHSIDE SEVENTH-DAY ADVENTIST CHURCH,Calgary,AB,,
CALGARY SPANISH SEVENTH DAY ADVENTIST CHURCH,Calgary,AB,,
CALGARY VIETNAMESE ALLIANCE CHURCH,Calgary,AB,,
CALGARY VIETNAMESE MENNONITE CHURCH,Calgary,AB,,
CALLINGWOOD ROAD PRESBYTERIAN CHURCH,Edmonton,AB,,
CALMAR CHRISTIAN CENTRE,Calmar,AB,,
CALVARY BAPTIST CHURCH,Edmonton,AB,,
CALVARY BAPTIST CHURCH,Wetaskiwin,AB,,
CALVARY BAPTIST CHURCH,Drayton Valley,AB,,http://www.calvarybaptistdv.ca
Calvary Chapel,Fort Simpson,AB,867.695.2410,
CALVARY COMMUNITY CHURCH OF EDMONTON,Edmonton,AB,,
CALVARY EVANGELICAL FREE CHURCH,Lacombe,AB,,
CALVARY EVANGELICAL LUTHERAN CHURCH,Edmonton,AB,,
CALVARY EVANGELICAL LUTHERAN CHURCH,Wetaskiwin,AB,,
Calvary Grace Church of Calgary,Calgary,AB,4039228872,http://www.calvarygrace.ca
CALVARY LUTHERAN CHURCH,Laglace,AB,,
Calvary Pentecostal Church,Camrose,AB,780.672.4261,
CAMBRIAN HEIGHTS BAPTIST CHURCH,Calgary,AB,,
Camf,Abj,AB,,
Camrose Bible Baptist Church,Camrose,AB,(403) 672-4261,
CAMROSE CHURCH OF CHRIST,Camrose,AB,,
Camrose Church of God,Camrose,AB,780-672-3461,
Camrose Community Church,Camrose,AB,780-672-7000,http://Camrosecommunitychurch.com
CAMROSE MENNONITE FELLOWSHIP,Camrose,AB,,
CAMROSE SEVENTH-DAY ADVENTIST CHURCH,Camrose,AB,,
CAMROSE UNITED CHURCH,Camrose,AB,,
CAMROSE VICTORY HARVEST FELLOWSHIP,Edmonton,AB,,
CANADIAN AND KOREAN MARTYRS RC PARISH,Calgary,AB,,
CANADIAN BAPTIST BIBLE CHURCH OF LACOMBE,Lacombe,AB,,
CANADIAN REFORMED CHURCH,Neerlandia,AB,,
CANADIAN REFORMED CHURCH,Coaldale,AB,,
CANADIAN REFORMED CHURCH OF BARRHEAD,Barrhead,AB,,
CANADIAN REFORMED CHURCH OF CALGARY,Calgary,AB,,
CANMORE COMMUNITY CHURCH,Canmore,AB,,
CANYON CREEK CHRISTIAN FELLOWSHIP,Calgary,AB,,
CARBON BAPTIST CHURCH,Carbon,AB,,
CARBON UNITED CHURCH,Carbon,AB,,
CARISMA PENTECOSTAL CHURCH,Edmonton,AB,780.477.1235,http://www.carismachurch.org
CAROLINE CHURCH OF THE NAZARENE,Caroline,AB,,
CARROT CREEK CHRISTIAN FELLOWSHIP,Carrot Creek,AB,,
CARRY DRIVE CHURCH OF CHRIST,Medicine Hat,AB,,
CASTLE DOWNS BAPTIST CHURCH,Edmonton,AB,,
Castor Community Lighthouse Church,Castor,AB,,
CASTOR EVANGELICAL MISSIONARY CHURCH,Castor,AB,,
CATHEDRAL CHURCH OF THE REDEEMER,Calgary,AB,,
"Catholic Parish of Our Lady of Lourdes, The",Jasper,AB,(780) 852-3128,
CATHOLIC PARISH OF OUR LADY OF PEACE -INNISFAIL ALBERTA,Innisfail,AB,,
CATHOLIC PARISH OF OUR LADY OF THE ASSUMPTION,Sylvan Lake,AB,(403) 887-2398 ,
CATHOLIC PARISH OF ST DOMINIC,Edmonton,AB,,
CATHOLIC PARISH OF ST THOMAS MORE,Edmonton,AB,,
CATHOLIC PARISH OF THE HOLY SPIRIT THE,Edmonton,AB,,
CAYLEY BIBLE FELLOWSHIP,Cayley,AB,,
CD COMMUNITY CHURCH,Edmonton,AB,(780) 456-6849,http://www.cdchurch.org
CEDAR CREEK CHRISTIAN FELLOWSHIP,Dapp,AB,,
Celebration Church,Edmonton,AB,,http://celebrationedmonton.com
CENTENNIAL PRESBYTERIAN CHURCH,Calgary,AB,,
CENTRAL BAPTIST CHURCH,Edmonton,AB,,
CENTRAL CHURCH OF CHRIST,Vulcan,AB,,
CENTRAL CHURCH OF CHRIST LETHBRIDGE,Lethbridge,AB,,
CENTRAL LUTHERAN CHURCH,Provost,AB,,
CENTRAL UNITED CHURCH,Warburg,AB,,
Central United Church,Calgary,AB,403-269-3701,http://centralchurch.ca
Centre Chrétien (Assemblée) Source De Vie,Edmonton,AB,,
CENTRE STREET CHURCH,Calgary,AB,,
CENTURY MEADOWS BAPTIST CHURCH,Camrose,AB,,
CEREAL UNITED CHURCH,Cereal,AB,403-664-3987,http://www.bigcountryunitedchurches.ca
CHALMERS PRESBYTERIAN CHURCH,Penhold,AB,,
CHALMERS PRESBYTERIAN CHURCH,Calgary,AB,,
CHALMERS-CASTLE DOWNS UNITED CHURCH,Edmonton,AB,,
"Champions Centre, Calgary",Calgary,AB,(403) 275-4480,http://www.alc.org.uk
CHAUVIN GOSPEL CENTER,Edgerton,AB,,
Chauvin Gospel Centre,Chauvin,AB,780.858.3920,http://chauvingc.ca/
Chennai Peace Assembly Church,Chennai,AB,044-64995884,http://www.chennaipeaceassembly.org
Chilliwack Evangelical Missionary Church,Chilliwack,AB,604-792-4412,http://www.chwkemc.org
CHINESE ALLIANCE CHURCH,Edmonton,AB,,
CHINESE ANGLICAN PARISH OF HOLY TRINITY EDMONTON,Edmonton,AB,,
CHINESE CATHOLIC PARISH (EDMONTON),Edmonton,AB,,
Chinese Pentecostal Church,Calgary,AB,403.263.6059,
CHINESE TRINITY BAPTIST CHURCH,Calgary,AB,,
CHINESE UNITED CHURCH,Calgary,AB,403 262 4388,
CHINESE UNITED CHURCH,Edmonton,AB,,
CHRIST CHURCH,Carbon,AB,,
CHRIST CHURCH ANGLICAN,Grande Prairie,AB,,
CHRIST CHURCH ELBOW PARK,Calgary,AB,,
CHRIST CHURCH MILLARVILLE,Millarville,AB,,
CHRIST CHURCH NANTON,Stavely,AB,,
CHRIST COMMUNITY CHURCH,Grande Prairie,AB,,
CHRIST COMMUNITY CHURCH ST ALBERT ALBERTA,St. Albert,AB,,
CHRIST EVANGELICAL MINISTRY CHURCH.(C.E.M.C),Conakry,AB,+224-622-399-400/+22,
"Christ Life Church, God's Embassy",Edmonton,AB,780-691-9681,http://www.god-embassy.ca
CHRIST LUTHERAN CHURCH,Calgary,AB,,
CHRIST LUTHERAN CHURCH,Fort Saskatchewan,AB,,
CHRIST LUTHERAN CHURCH,Manyberries,AB,,
CHRIST LUTHERAN CHURCH,Markerville,AB,,
CHRIST LUTHERAN CHURCH,Barrhead,AB,,
CHRIST MORAVIAN COMMUNITY CHURCH,Calgary,AB,,
Christ Power Bible Church,Calgary,AB,5877000220,http://not available yet
Christ Power Bible Church,Calgary,AB,5877000220,http://not available yet
CHRIST THE KING CHURCH,Medicine Hat,AB,,
CHRIST THE KING CHURCH,Claresholm,AB,,
CHRIST THE KING LUTHERAN CHURCH,Edmonton,AB,,
CHRIST THE KING LUTHERAN CHURCH,Fort Mcmurray,AB,,
CHRIST THE KING PARISH,Westlock,AB,,
"Christ the King, ANIC",Edmonton,AB,780-807-3136,https://www.christtheking-edmonton.ca
CHRIST-LIFE FELLOWSHIP OF ALBERTA INTERDENOMINATIONAL,Breton,AB,,
CHRIST-TRINITY LUTHERAN CHURCH,Lethbridge,AB,,
CHRISTIAN FELLOWSHIP ASSEMBLY OF GRANDE PRAIRIE ALBERTA,Grande Prairie,AB,(780) 538-1350,
CHRISTIAN FELLOWSHIP CHURCH OF SPRUCE GROVE,Spruce Grove,AB,,
Christian Life Assembly,Calgary,AB,403.242.0855,http://www.christianlifeassembly.org
Christian Life Center,Edmonton,AB,780.471.2250,http://www.clifec.org
CHRISTIAN REFORMED CHURCH,Brooks,AB,,
CHRISTIAN REFORMED CHURCH,High River,AB,,
CHRISTIAN REFORMED CHURCH MEDICINE HAT,Medicine Hat,AB,,
CHRISTIAN REFORMED CHURCH OF BURDETT,Grassy Lake,AB,,
CHRISTIAN REFORMED CHURCH OF IRON SPRINGS ALBERTA,Picture Butte,AB,,
CHRISTIAN REFORMED CHURCH OF NOBLEFORD,Lethbridge,AB,,
CHRISTIAN REFORMED CHURCH OF ST ALBERT,St. Albert,AB,,
CHURCH IN THE HILLS,Calgary,AB,403.226.5221,http://www.cithcalgary.com
CHURCH OF CHRIST,Red Deer,AB,,
CHURCH OF CHRIST,Lloydminster,AB,,
CHURCH OF CHRIST (DEWINTON) APOSTOLIC DISCIPLES,Dewinton,AB,,
CHURCH OF GOD,Paradise Valley,AB,,
CHURCH OF GOD,Wetaskiwin,AB,,
CHURCH OF GOD,Rolling Hills,AB,,
Church of God (7th Day),Acme,AB,(403) 546-4277,http://www.acmecog.org
CHURCH OF GOD (PROVINCIAL OFFICE FOR WESTERN CANADA),Calgary,AB,,
Church of God at Carstairs,Carstairs,AB,(403) 337-3045,
CHURCH OF GOD CAMROSE,Camrose,AB,,
CHURCH OF GOD IN CHRIST MENNONITE,Fort Vermilion,AB,,
CHURCH OF GOD IN CHRIST MENNONITE,Pincher Creek,AB,,
CHURCH OF GOD IN CHRIST MENNONITE,Linden,AB,,
CHURCH OF GOD IN CHRIST MENNONITE ROSEDALE,Crooked Creek,AB,,
CHURCH OF GOD MICHENER HILL,Red Deer,AB,,
CHURCH OF GOD OF PROPHECY,Edmonton,AB,780-475-9032,
CHURCH OF GOD SEVENTH DAY CALGARY CONGREGATION,Calgary,AB,,
CHURCH OF GOD SEVENTH DAY CANADIAN DISTRICT,Calgary,AB,,
CHURCH OF GOD THE LAST CALL,Edmonton,AB,,
Church of Nazarene,Westlock,AB,,
CHURCH OF ST JOHN THE EVANGELIST,Calgary,AB,,
CHURCH OF ST JOHN THE EVANGELIST,Edmonton,AB,,
CHURCH OF ST LAURENCE,Calgary,AB,,
CHURCH OF THE ASCENSION,Coaldale,AB,,
CHURCH OF THE ASCENSION,Nunuvik,AB,+254716467690,
CHURCH OF THE EPIPHANY,Rimbey,AB,,
CHURCH OF THE GOOD SHEPHERD,Calgary,AB,,
Church of the Good Shepherd,Calgary,AB,,
CHURCH OF THE NAZARENE,High Prairie,AB,,
CHURCH OF THE NAZARENE,Olds,AB,,
CHURCH OF THE NAZARENE,Westlock,AB,,
CHURCH OF THE NAZARENE,Claresholm,AB,,
CHURCH OF THE NAZARENE CANADA WEST DISTRICT,Calgary,AB,,
CHURCH OF THE NAZARENE LACOMBE,Lacombe,AB,,
CHURCH OF THE NAZARENE OF ROCKY MOUNTAIN HOUSE ALTA,Rocky Mountain House,AB,,
Church of the Open Bible,Ponoka,AB,403-783-6500,http://www.churchoftheopenbible.ab.ca/
City Centre Church,Edmonton,AB,780.423.2489,http://www.citycentrechurch.com
City Life,Leduc,AB,7809860785,http://www.citylifecc.ca
City Mosaic,Calgary,AB,403-444-7403,http://www.citymosaicchurch.ca/
City Mosaic Church,Calgary,AB,403-888-1736,http://www.citymosaicchurch.ca/
City on a Hill Community Church,Peace River,AB,780-624-1033,http://www.cityonahill.ca
CLAIRMONT UNITED CHURCH,Clairmont,AB,,
CLARESHOLM PASTORAL CHARGE,Claresholm,AB,,
Claresholm Pentecostal Assembly,Claresholm,AB,403.625.3008,
CLAREVIEW BIBLE CHURCH,Edmonton,AB,,
CLAREVIEW PENTECOSTAL ASSEMBLY )EDMONTON(,Edmonton,AB,,
CLIVE BAPTIST CHURCH,Clive,AB,,
CLYDE CHRISTIAN BIBLE CHURCH,Westlock,AB,,
COALDALE CHRISTIAN FELLOWSHIP,Coaldale,AB,,
COALDALE MENNONITE BRETHREN CHURCH,Coaldale,AB,(403) 345-3636,http://coaldalembchurch.com
COALDALE MENNONITE CHURCH,Coaldale,AB,,
COALDALE UNITED CHURCH,Coaldale,AB,,
COALHURST COMMUNITY CHURCH,Lethbridge,AB,,
COCHRANE ALLIANCE CHURCH,Cochrane,AB,,
COCHRANE VALLEY COMMUNITY CHURCH,Cochrane,AB,,
Cold Lake Community Church,Cold Lake,AB,(780) 594-5542,http://www.coldlakecommunitychurch.org
COLD LAKE CORNERSTONE FAMILY CHURCH,Cold Lake,AB,,
COLEMAN CHRISTIAN ASSEMBLY,Coleman,AB,403-563-7107,http://www.colemanchristianassembly.org
Coleman Christian Assembly,Crowsnest Pass,AB,403-563-7107,http://www.colemanchristianassembly.org
COLLEGE DRIVE COMMUNITY CHURCH,Lethbridge,AB,,
COMMUNITY CHRISTIAN CENTER,Slave Lake,AB,,
Community Pentecostal Church,Wetaskiwin,AB,780.352.3839,http://www.cpcwet.com
CONFERENCE OF MENNONITES IN ALBERTA,Calgary,AB,,
Connexus Church,Orillia,AB,7057219090,http://www.connexuschurch.com
CONNORS HILL GOSPEL HALL,Edmonton,AB,,
Corner Stone Hope Ministry,Nakuru,AB,+254726050459,
CORNERSTONE CHRISTIAN ASSEMBLY OF CALGARY,Calgary,AB,,
CORNERSTONE CHRISTIAN FELLOWSHIP,Alhambra,AB,,
Cornerstone Church,Mississauga,AB,416 356 5819,http://www.gilgalchristiancommunity.org/member-churches.html
CORNERSTONE COMMUNITY CHURCH OF EDMONTON,Edmonton,AB,780-438-5186,http://www.cornerstoneedmonton.org
CORNERSTONE COMMUNITY EVANGELICAL FREE CHURCH,Picture Butte,AB,403-732-4212,
Cornerstone Mountain Assembly,Grande Cache,AB,780.827.2636,http://www.cornerstonemtassembly.com
CORNERSTONE NEW TESTAMENT CHURCH OF GOD,Edmonton,AB,,
CORNERSTONE PENTECOSTAL FELLOWSHIP,St. Albert,AB,,
Cornerstone Pentecostal Fellowship,St. Albert,AB,,
