Assemblee Chretienne Du Nord,St. Jerome,QC,459.436.1119,http://www.acnord.com
ASSEMBLEE CHRETIENNE EVANGELIQUE DE SAINTE-MARIE-DE-BEAUCE,Ste-Marie-De-Beauce,QC,418-387-5973,
ASSEMBLEE CHRETIENNE LOCALE DE CHATEAUGUAY INC,Beauharnois,QC,,
ASSEMBLEE DE DIEU DE LA SARRE INC,La Sarre,QC,,
Assemblee Du Plein Evangile,Lasalle,QC,514.363.1555,
ASSEMBLEE EVANGELIQUE DE STE-FOY,Ste-Foy,QC,,
ASSEMBLEE EVANGELIQUE GRACE - GRACE GOSPEL HALL,Mount Royal,QC,,
Assemblee Evangelique Pentecte,St. Honore De Shenley,QC,418.485.6228,http://www.aepsh.com
Assemblee Evangelique Vie Nouvelle (Beauce-Bellechasse),St-Malachie,QC,(418) 883-4445,http://www.vienouvelle.ca
ASSEMBLEE LUMIERE DU SOIR INC,Warden,QC,,
ASSOCIATION DES EGLISES ADVENTISTES DU SEPIEME JOUR DU QUEBEC-QUEBEC SEVENTH DAY ADVENTIST CHURCH AS,St. Henri,QC,,
ASSUMPTION OF THE B V M CHURCH,Montreal,QC,,
ATHELSTAN PRESBYTERIAN CHURCH,Athelstan,QC,,
AYLMER PASTORAL CHARGE,Aylmer,QC,,
BALDWINS MILLS UNITED CHURCH OF CANADA CO MRS WILSON MAY SEC,Baldwins Mills,QC,,
BARNSTON BAPTIST CHURCH,Stanstead,QC,,
Basilique-Cathédrale Sainte-Cécile,Valleyfield,QC,,
BEACONSFIELD UNITED CHURCH,Beaconsfield,QC,,
BEAUREPAIRE UNITED CHURCH,Beaconsfield,QC,,
BEDFORD PASTORAL CHARGE,Bedford,QC,,
BEEBE PASTORAL CHARGE,Stanstead,QC,,
BEER-SHEBA SEVENTH-DAY ADVENTIST CHURCH,Montreal,QC,,
BETHEL BAPTIST CHURCH,St. Laurent,QC,,
BETHEL CHAPEL - POINTE CLAIRE,Pointe Claire,QC,,
BETHEL GOSPEL CHAPEL,Montreal,QC,,
Bethel Life Centre,Bolton Est,QC,,
BETHEL PENTECOSTAL CHURCH,South Bolton,QC,,
BETHEL PENTECOSTAL CHURCH,St.laurent,QC,,
Bethel Pentecostal Church,St. Laurent,QC,514.744.8370,http://www.bethelstl.org
BETHEL PENTECOSTAL TABERNACLE,Shawville,QC,819.647.2555,
BETHLEHEM HEALING FOUNTAIN,Montreal,QC,,
BEULAH UNITED CHURCH,Ayer's Cliff,QC,,
BIBLE WAY PENTECOSTAL CHURCH,Montreal,QC,514.932.8225,
BIRCHTONBULWERCOOKSHIREISLAND BROOK UNITED CHURCH,Cookshire,QC,,
BISHOP STEWART MEMORIAL CHURCH,Frelighsburg,QC,,
BISHOPTON UNITED CHURCH,Bishopton,QC,,
BLESSED SACRAMENT PARISH,Noranda,QC,,
BREAD OF LIFE CHRISTIAN CENTER IN MONTREAL,Montreal,QC,,
BRIARWOOD PRESBYTERIAN CHURCH,Beaconsfield,QC,,
BRIGHAM PASTORAL CHARGE,Cowansville,QC,,
BRISTOL MEMORIAL PRESBYTERIAN CHURCH,Quyon,QC,,
BRISTOL PASTORAL CHARGE,Shawville,QC,,
BRISTOL RIDGE PENTECOSTAL ASSEMBLY,Shawville,QC,,
Bristol Ridge Pentecostal Church,Bristol,QC,,
BROWNSBURG REGULAR BAPTIST CHURCH,Chatham,QC,,
BUCKINGHAM BAPTIST CHURCH,Buckingham,QC,,
BUCKINGHAM PASTORAL CHARGE,Buckingham,QC,,
CALVARY BAPTIST CHURCH,Chateauguay,QC,,
Calvary Baptist Church,Chateauguay,QC,,
CALVARY UNITED CHURCH,Sutton,QC,,
CALVIN UNITED CHURCH,St. Lambert,QC,,
CAMP DES ILES,Lachute,QC,,
CAMPBELLS BAY FREE METHODIST CHURCH,Campbells Bay Pontiac Co,QC,,
CAMPBELLS BAY PASTORAL CHARGE,Campbell's Bay,QC,,
CARREFOUR CHRETIEN DE L'ESTRIE,Sherbrooke,QC,819.563.4016,http://www.ccestrie.org
CARREFOUR CHRETIEN DE LA CAPITALE INC,Quebec,QC,418.627.3050,
CARREFOUR DE L'EVANGILE,Matane,QC,418.562.4766,
CARREFOUR DU PLEIN EVANGILE,Cap De La Madeleine,QC,,
Carrefour Du Plein Evangile,Rimouski,QC,418.723.9858,http://www.carplev.org
CARREFOUR DU PLEIN EVANGILE DE LA MALBAIE,Clermont,QC,,
CARREFOUR EVANGELIQUE DES NATIONS,Beauport,QC,,
Carrefour Evangelique Des Nations,Quebec,QC,418.527.6544,
Catedral De Vida,Brossard,QC,450-676-2508,http://www.catedraldevida.ca
CATHEDRALE ORTHODOXE RUSSE SAINT-NICOLAS DU DIOCESE DE MONTREAL ET DU CANADA LA-THE SAINT,Montreal,QC,,
CATHEDRALE ORTHODOXE UKRAINIENNE SAINTE-SOPHIE DE MONTREAL,Montreal,QC,,
CEDAR PARK UNITED CHURCH,Pointe Claire,QC,,http://www.cedarparkunited.org
CENTE CHRETIEN VAL D'OR,Valdor,QC,,
CENTENARY UNITED CHURCH,Montreal,QC,,
CENTENARY UNITED CHURCH,Stanstead,QC,,
Centre Chrétien De Glengarry,Alexandria,QC,,
Centre Chrétien Métropolitain,Montreal,QC,,
"Centre Chrétien, Lac St-Jean Est",Alma,QC,,
CENTRE CHRETIEN,Lachine,QC,,
Centre Chr�tien Bonne Nouvelle Des Assembl�es De La Pentec�te Du Canada,Montr�al,QC,,
CENTRE CHRETIEN D'AMQUI,Amqui,QC,418.629.2992,
Centre Chretien De La Beauce,Sainte-Marie,QC,418.386.3127,
CENTRE CHRETIEN DE LA MAURICIE,Trois-Rivieres,QC,,
Centre Chretien De Lachine,Lachine,QC,514.637.7881,
Centre Chr�tien De Lachute,Lachute,QC,(450) 562-6799,
Centre Chretien De Val D'or,Val D'or,QC,819.824.9395,
CENTRE CHRETIEN DES SEPT-ILES,Sept-Iles,QC,418.968.5057,
CENTRE CHRETIEN EVANGELIQUE DE ROUYN,Rouny Noranda,QC,,
CENTRE CHRETIEN LA SARRE,La Sarre,QC,819.333.2623,
CENTRE CHRETIEN LAVAL/LAVAL CHRISTIAN CENTER,St. Hippolyte,QC,,
CENTRE CHRETIEN MANICOUAGAN,Baie-Comeau,QC,,
CENTRE CHRETIEN METROPOLITAIN,Montreal,QC,,
CENTRE CHRETIEN SOREL,Sorel,QC,,
CENTRE CHRETIEN SOURCE DE VIE,St. Jerome,QC,,
CENTRE CULTUREL MUSULMAN DE MONTREAL INC,Brossard,QC,,
CENTRE DE RENOUVEAU CHRETIEN DE ST-HYACINTHE INC,Ste-Rosalie,QC,,
CENTRE DE RESSOURCEMENT SPIRITUEL ET SOCIAL PAIX-DIEU,Quebec,QC,,
CENTRE DE SPIRITUALITE MANRESE,Sainte Foy,QC,,
Centre Du Plein Evangile De La Rive Sud,St. Romuald,QC,418.839.3838,http://www.cpers.qc.ca
CENTRE DU PLEIN EVANGILE DE LA RIVE-SUD,St. Romuald,QC,,
Centre Evangelique De Chateauguay,Chateauguay,QC,450.691.7982,
CENTRE EVANGELIQUE DE JONQUIERE,Jonquiere,QC,418.548.5924,http://www.cej-pentecote.com
CENTRE EVANGELIQUE DE L'EGLISEDU NAZAREEN,Montreal,QC,,
CENTRE EVANGELIQUE DE LABELLE,Labelle,QC,,
CENTRE EVANGELIQUE DE LAVAL INC,Vimont Laval,QC,450.669.0900,
CENTRE EVANGELIQUE DE SHAWINIGAN,Shawinigan,QC,819.536.5580,http://centreevangeliquedeshawinigan.org
CENTRE EVANGELIQUE DE STE-AGATHE,Ste-Agathe Des Monts,QC,,
CENTRE EVANGELIQUE DE STE-ANNE-DES-MONTS,Ste-Anne-Des-Monts,QC,418.763.7625,http://www.cesadm.org
Centre Evangelique Des Hautes Laurentides,Mont-Tremblant,QC,819.425.9242,http://www.cehl.ca
CENTRE EVANGELIQUE DES HAUTES-LAURENTIDES,St. Jovite,QC,,
CENTRE EVANGELIQUE PORTNEUF,Pont-Rouge,QC,,
Centre Evangelique Portneuf,St. Basile,QC,418.329.2333,http://www.egliseportneuf.com
Centre Evangelique Renaissance,St. Georges,QC,418.228.7949,http://cerenaissance.webs.com
CENTRE EVANGELIQUE RENAISSANCE DE ST-GEORGES,St. Georges,QC,,
CENTRE JUIF MAZAL DU QUEBEC/JEWISH MAZAL CENTER OF QUEBEC,Dollard-Des-Ormeaux,QC,,
CENTRE NOUVELLE VIE,Riviere-Du-Loup,QC,418.862.0486,
CENTRE PAROLE DE VIE - MONTREAL WORD OF LIFE CENTRE - MONTREAL,Montreal,QC,,
CENTRE VIE ABONDANTE,Montmagny,QC,,
CENTRO CRISTIANO EVANGELISTICO,Montreal,QC,450.624.0341,
CHALMERS WESLEY UNITED CHURCH,Quebec,QC,,
Chapais Pentecostal Church,Chapais,QC,418.745.2684,
CHAPELLE CHRETIENNE DU HAUT-RICHELIEU INC,Iberville,QC,,
CHAPELLE DE L'UNIVERSITE DE SHERBROOKE,Sherbrooke,QC,,
Chapelle �vang�lique Emmanuel,Montreal,QC,,
CHAPELLE EVANGELIQUE PENTECOTE DE GRANBY,Granby,QC,,
CHAPELLE NOTRE-DAME DE LOURDES,Montreal,QC,,
CHAPELLE ST-JOSEPH DU LAC BRIERE,Ste-Sophie,QC,,
Chateauguay Community Church,Chateauguay,QC,450-699-4673,http://www.chateauguaychurch.com
CHERRY RIVER GOSPEL CHAPEL,Magog,QC,,
Cherry River Gospel Chapel,Orford,QC,,http://www.cherryrivergospelchapel.com
Cherubim and Seraphim Movement Church,Lasalle Montreal Quebec,QC,438 764-0774,
CHINESE LUTHERAN CHURCH IN MONTREAL EGLISE LUTHERIENNE CHINOISE DE MONTREAL,St. Laurent,QC,,
Chinese Pentecostal Church,Montreal,QC,514.861.8097,
CHOMEDEY BAPTIST CHURCH,Laval,QC,(450) 681-4643,http://chomedeybaptistchurch.org
CHRIST CHURCH,Harrington Harbour,QC,,
CHRIST CHURCH,Inverness,QC,,
CHRIST CHURCH,Mille Isles,QC,,
CHRIST CHURCH,Montebello,QC,,
CHRIST CHURCH,Sorel Tracy,QC,,
CHRIST CHURCH AYLMER P Q,Aylmer,QC,,
CHRIST CHURCH CATHEDRAL,Montreal,QC,,
CHRIST CHURCH MANIWAKI,Maniwaki,QC,,
CHRIST CHURCH UNITED CHURCH OF CANADA,Deux Montagnes,QC,,
CHRIST CHURCH-POLTIMORE,Val Des Monts,QC,,
Christ Victorious Church,Montreal,QC,514.731.8630,
CHRISTIAN BRETHREN ASSEMBLY OF AYERS CLIFF,Ayer's Cliff,QC,,
CHRISTIAN BRETHREN CHURCH,New Richmond,QC,,
Church at the Elm - The Elm Church,Sherbrooke,QC,,http://elmchurch.com
CHURCH OF ST ANDREW & ST JOHN,Jonquiere,QC,,
CHURCH OF ST ANDREW AND ST GEORGE,Baie-Comeau,QC,,
CHURCH OF ST JAMES THE APOSTLE,Stanbridge East,QC,(450) 248 3257,
CHURCH OF ST JOHN THE BAPTIST,Pointe Claire,QC,,
CHURCH OF ST JOHN THE DIVINE,Quebec,QC,,
CHURCH OF ST JOHN THE EVANGELIST,Portneuf,QC,,
CHURCH OF ST JOHN THE EVANGELIST,Knowlton,QC,,
CHURCH OF ST MICHAEL AND ALL ANGELS,Knowlton,QC,,
CHURCH OF ST-AUGUSTINE,Pointe Claire,QC,,
CHURCH OF ST-FRANCIS OF THE BIRDS,St. Sauveur,QC,,
CHURCH OF ST-JOHN THE EVANGELIST,Mistissini,QC,,
CHURCH OF THE ADVENT,Sherbrooke,QC,,
CHURCH OF THE ADVENT,Westmount,QC,,
CHURCH OF THE ASCENSION,West Brome,QC,,
CHURCH OF THE ASCENSION,Montreal,QC,,
CHURCH OF THE ASCENSION,Inverness,QC,,
CHURCH OF THE GOOD SHEPHERD,Bishopton,QC,,
CHURCH OF THE MESSIAH,St. Athanase,QC,,
CHURCH OF THE RESURRECTION,Pointe Claire,QC,,
CLARENCEVILLE FREE METHODIST CHURCH,Clarenceville,QC,,
COMITE DE PASTORALE DE LA CITE DES RETRAITES N D F,Montreal,QC,,
COMITE DU CENTRE DIEU DE PLACE LAURIER,Ste-Foy,QC,,
COMMUNAUTE CATHOLIQUE VIETNAMIENNE DE MONTREAL,Montreal,QC,,
COMMUNAUTE CHRETIENNE JEAN XXIII,Gatineau,QC,,
COMMUNAUTE CHRETIENNE SAINT-BERNARD-DE-CLAIRVAUX DIOCESE D',Hull,QC,,
COMMUNAUTE CHRETIENNE ST-BERNARD-DE-CLAIRVAUX,Hull,QC,,
COMMUNAUTE CHRETIENNE ST-PAUL DE RIVIERE-HEVA,Abitibi,QC,,
COMMUNAUTE DE LA RECONCILIATION,Montreal,QC,,
COMMUNAUTE GRECQUE ORTHODOXE REGION SUD-OUESTDE MTL/GREEK ORTHODOX COMUTY REG ST W OF MTL,Lasalle,QC,,
COMMUNAUTE HELLENIQUE DE MONTREAL,Montreal,QC,,
COMMUNAUTE LATINE CATHOLIQUE ST-PAUL,Verdun,QC,,
COMMUNAUTE SEPHARADE HEKHAL SHALOM,Ville St. Laurent,QC,,
COMPAGNIE TRANS-THEATRE,Montreal,QC,,
CONGREGATION AMOUR POUR ISRAEL,Montreal,QC,,
CORPORATION DU CENTRE EVANGELIQUE DE CHATEAUGUAY INC,Chateauguay,QC,,
CORPORATION EPISCOPALE CATHOLIQUE ROMAINE (C E C R DE CHICOUTIMI),Chicoutimi,QC,,
CORPORATION EPISCOPALE CATHOLIQUE ROMAINE DE TROIS RIVIERES,Trois Rivieres,QC,,
CORPORATION MAGHEN ABRAHAM INC,Montreal,QC,,
COTE DES NEIGES PRESBYTERIAN CHURCH,Montreal,QC,514-738-6115,http://www.montrealpresbyterian.com
CRAWFORD PARK UNITED CHURCH,Verdun,QC,,
CREE PENTECOSTAL CHURCH,Chibougamau,QC,,
CREEK UNITED CHURCH,Knowlton,QC,,
CUSHMAN MEMORIAL HALL,Shawville,QC,,
DALESVILLE BAPTIST CHURCH,Chatham,QC,,
DANVILLE-ASBESTOS TRINITY UNITED CHURCH,Danville,QC,,
DESERT UNITED CHURCH,Maniwaki,QC,,
DESSERTE DE NOTRE-DAME DU FLEUVE ST-LAURENT,La Pocatiere,QC,,
DESSERTE DE POINTE-COMFORT,Gracefield,QC,,
DESSERTE DU LAC-DES-PLAINES,St. Paul De Montminy,QC,,
DESSERTE LAC TROIS SAUMONS,La Pocatiere,QC,,
DESSERTE QUAI DE RIVIERE OUELLE,Riviere-Quelle,QC,,
DESSERTE STE-MONIQUE,St. Hyacinthe,QC,,
DESSERTE STE-ROSE-DE-LIMA,Weymontachie,QC,,
Destiny Christian Church,Brossard,QC,(450) 676-6944,http://www.destinychurch.ca
DIOCESE DE SAINT-JEAN-LONGUEUIL,Longeuil,QC,,
DORION EVANGELICAL CHURCH,Vaudreuil-Dorion,QC,450.455.4532,
DORVAL-STRATHMORE UNITED CHURCH,Dorval,QC,,
DUNHAM UNITED CHURCH,Dunham,QC,,
EAST FARNHAM UNITED CHURCH,East Farnham,QC,,
EGLIS ADVENTISTE DU 7EME JOUR -DE ST-GEORGES DE BEAUCE,St. Georges De Beauce Est,QC,,
EGLISE ADUENTISTE DU 7EME JOUR-D'ABITIBI,Malartic,QC,,
EGLISE ADVENTISTE DU 7E JOUR DE QUEBEC,Beauport,QC,,
EGLISE ADVENTISTE DU 7E JOUR MONT-SION / MOUNT ZION S D A CHURCH,Montreal,QC,,
EGLISE ADVENTISTE DU 7EME JOUR DE TROIS-RIVIERES,Gentilly,QC,,
EGLISE ADVENTISTE DU 7EME JOUR-DE GRANBY,Granby,QC,,
EGLISE ADVENTISTE DU 7EME JOUR-DE GRAND'MERE,St. Adelphe,QC,,
EGLISE ADVENTISTE DU 7EME JOUR-DE L'OUTAOUAIS QUEBECOIS,Aylmer,QC,,
EGLISE ADVENTISTE DU 7EME JOUR-DE LAVAL EST,Pierrefonds,QC,,
EGLISE ADVENTISTE DU 7EME JOUR-DE ST-RAYMOND,St. Raymond,QC,,
EGLISE ADVENTISTE DU 7IEME JOUR (CENTRALE ESPAGNOLE),Montreal,QC,,
EGLISE ADVENTISTE DU SEPTIEME JOUR DE BETHESDA,Montreal,QC,,
EGLISE ADVENTISTE DU SEPTIEME JOUR DE LA SALLE-LA SALLE SEVENTH-DAY ADVENTIST CHURCH,Longueuil,QC,,
EGLISE ADVENTISTE DU SEPTIEME JOUR DE MONTREAL-NORD,Montreal,QC,,
EGLISE ADVENTISTE DU SEPTIEME JOUR DE ST HUBERT,St. Hubert,QC,,
EGLISE ADVENTISTE DU SEPTIEME JOUR DE ST LEONARD,St. Leonard,QC,,
EGLISE ADVENTISTE DU SEPTIEME JOUR DE ST-HENRI,St. Henri,QC,,
EGLISE ADVENTISTE DU SEPTIEME JOUR-MAHANAIM,Brossard,QC,,
EGLISE ALLIANCE CHRETIENNE,Dollard Des Ormeaux,QC,,
EGLISE ALLIANCE CHRETIENNE DE STE AGATHE DES MONTS,Ste-Agathe Des Monts,QC,819 326-5915,http://www.acmsteagathe.org/
EGLISE ALLIANCE CHRETIENNE ET MISSIONAIRE,Ste-Sabine,QC,,
EGLISE AMBASSADEUR POUR CHRISTINC,Shawinigan,QC,,
Eglise Amour Et Vie,Victoriaville,QC,819.758.4623,http://www.amourvie.org
EGLISE AMOUR GRACE ADORATION DU PERE ETERNEL (AGAPE)DE TROIS RIVIERES INC,Cap De La Madeleine,QC,,
EGLISE APOSTOLIQUE DU MONT SION MOUNT ZION APOSTOLIC CHURCH,Montreal,QC,,
EGLISE BAPTISTE BIBLIQUE DE BOUCHERVILLE INC,Boucherville,QC,,
EGLISE BAPTISTE BIBLIQUE DE LA VICTOIRE,Montreal,QC,,
EGLISE BAPTISTE CHINOISE DE MONTREAL L'/MONTREAL CHINESE BAPTIST CHURCH,Montreal,QC,,
EGLISE BAPTISTE DE L'EVANGILE,Val Dor,QC,,
EGLISE BAPTISTE DE LA FRATERNITE D'AYLMER-ALYMER FELLOWSHIP BAPTIST CHURCH,Aylmer,QC,,
EGLISE BAPTISTE DE LA VIEILLE CAPITALE (LES SAULES),Quebec,QC,,
EGLISE BAPTISTE DE MONTREAL (1982) INC,St. Leonard,QC,,
EGLISE BAPTISTE DE SEPT-ILES INC-SEPT ILES BAPTIST CHURCH INC,Sept-Iles,QC,(418) 962-4160,http://www.baptiste.ca
EGLISE BAPTISTE EMMANUEL DE RIMOUSKI INC,Rimouski,QC,,
EGLISE BAPTISTE EVANGELIQUE BETHESDA,Montreal,QC,,
EGLISE BAPTISTE EVANGELIQUE D'ACTON-VALE,St. Theodore D'action,QC,,
EGLISE BAPTISTE EVANGELIQUE D'ANJOU,Anjou,QC,,
EGLISE BAPTISTE EVANGELIQUE DE BEAUPORT (CANADIENNE FRANCAISE),Beauport,QC,,
EGLISE BAPTISTE EVANGELIQUE DE CHICOUTIMI,Jonquiere,QC,,
EGLISE BAPTISTE EVANGELIQUE DE FERMONT INC,Fermont,QC,,
EGLISE BAPTISTE EVANGELIQUE DE GATINEAU,Gatineau,QC,,
EGLISE BAPTISTE EVANGELIQUE DE LA COTE DE BEAUPRE,Beaupre,QC,,
EGLISE BAPTISTE EVANGELIQUE DE LA GRACE,Verdun,QC,,
EGLISE BAPTISTE EVANGELIQUE DE LA SARRE,La Sarre,QC,,
EGLISE BAPTISTE EVANGELIQUE DE LACHINE,Lachine,QC,,
EGLISE BAPTISTE EVANGELIQUE DE LAVAL EST,Duvernay-Laval,QC,,
EGLISE BAPTISTE EVANGELIQUE DE LENNOXVILLE,Lennoxville,QC,,
EGLISE BAPTISTE EVANGELIQUE DE LONGUEUIL,Longueuil,QC,,
EGLISE BAPTISTE EVANGELIQUE DE MATANE INC,Matane,QC,,
EGLISE BAPTISTE EVANGELIQUE DE MONT ST-BRUNO,Ste-Julie,QC,,
EGLISE BAPTISTE EVANGELIQUE DE MONT-LAURIER,Mont Laurier,QC,,
EGLISE BAPTISTE EVANGELIQUE DE MONT-ST-HILAIRE,Mont-St. Hilaire,QC,,
EGLISE BAPTISTE EVANGELIQUE DE REPENTIGNY,Repentigny,QC,,
EGLISE BAPTISTE EVANGELIQUE DE ROSEMONT,Montreal,QC,,
EGLISE BAPTISTE EVANGELIQUE DE SHERBROOKE,Rock Forest,QC,,
EGLISE BAPTISTE EVANGELIQUE DE ST GEORGE,St. Georges Ouest. Beauce,QC,,
EGLISE BAPTISTE EVANGELIQUE DE ST-HUBERT,St. Hubert,QC,,
EGLISE BAPTISTE EVANGELIQUE DE STE-AURELIE,St. Zacharie,QC,,
EGLISE BAPTISTE EVANGELIQUE DE TERREBONNE,Mascouche,QC,,
EGLISE BAPTISTE EVANGELIQUE DE TROIS RIVIERES,Trois-Rivieres,QC,,
EGLISE BAPTISTE EVANGELIQUE DECHOMEDEY,Laval,QC,,
EGLISE BAPTISTE EVANGELIQUE EMMANUEL DE L'OUEST DE L'ILE,Pierrefonds,QC,,
EGLISE BAPTISTE EVANGELIQUE VALCOURT PQ,Bon Secours,QC,,
EGLISE BAPTISTE FRANCAISE DE ROXTON POND,Roxton Pond,QC,,
EGLISE BAPTISTE FRANCAISE DE ST-CONSTANT,Delson,QC,,
EGLISE BAPTISTE MONTCLAIR DE HULL,Hull,QC,,
EGLISE BAPTISTE REFORMEE DE ROUYN-NORANDA INC,Rouyn-Noranda,QC,,
EGLISE BETHANIE DE L'ASSEMBLEE EVANGELIQUE AU QUEBEC (E.B.A.E.Q.),Montreal,QC,,
EGLISE BETHANIE DE LONGUEUIL,Laval,QC,,
EGLISE BIBLIQUE BAPTISTE DE SHEFFORD,Granby,QC,,
EGLISE BIBLIQUE BAPTISTE DES CANTONS DE LEST-BIBLE BAPTIST CHURCH OF THE EASTERN TOWNSHIP,Rock Forest,QC,,
EGLISE BIBLIQUE BAPTISTE METROPOLITAINE SUD,St. Hubert,QC,,
�glise Biblique Pierre Angulaire,Montreal,QC,,
EGLISE CHRETIENNE,St. Jerome,QC,,
EGLISE CHRETIENNE CHINOISE DE L'EVANGILE / CHINESE CHRISTIAN GOSPEL CHURCH,Montreal,QC,,
EGLISE CHRETIENNE D�AHUNTSIC,Montreal,QC,514.385.6778,
EGLISE CHRETIENNE DE L'OUEST,Pierrefonds,QC,,
EGLISE CHRETIENNE DE LA MAURICIE,Cap De La Madeleine,QC,,
EGLISE CHRETIENNE DES PELERINS,Ste-Brigitte-De-Laval,QC,,
�glise Chr�tienne Du Sentier & Missions Inter-Francophones,Chambly,QC,(450) 447-6623,http://www.raymondbourgiermif.org
EGLISE CHRETIENNE EVAGELIQUE VIETNAMIENNE/VIETNAMESE CHRISTIAN GOSPEL CHURCH,Montreal,QC,,
EGLISE CHRETIENNE EVANGELIQUE,Rimouski,QC,,
EGLISE CHRETIENNE EVANGELIQUE (BAPTISTE) DE SEPT-ILES,Sept-Iles,QC,,
EGLISE CHRETIENNE EVANGELIQUE BAPTISTE DE PORT-CARTIER,Port-Cartier,QC,,
EGLISE CHRETIENNE EVANGELIQUE DE SAINT-EUSTACHE,St. Eustache,QC,,
EGLISE CHRETIENNE EVANGELIQUE DE SAINT-JUSTE-DE-BRETENIERES,St. Juste-De-Bretenieres,QC,,
EGLISE CHRETIENNE PORTUGAISE,Montreal,QC,,
Eglise Chretienne Vie Nouvelle,Sainte-Julie,QC,450.922.2728,http://www.evcn.ca
EGLISE CHRETIENNE VIE NOUVELLE DE STE-JULIE,Ste-Julie,QC,,
EGLISE CHRIST VAINQUEUR,St. Calixte,QC,,
EGLISE DE DIEU AU QUEBEC CHURCH OF GOD IN QUEBEC,Granby,QC,,
Eglise De Dieu D�Outremont,Montreal,QC,514-272-3358,http://www.eglisededieuoutremont.com
EGLISE DE DIEU DE GARIZIM,Montreal,QC,514-322-4921,http://www.egarizim.com/
Eglise De Dieu De La Prophetie Montreal-Est,Montreal,QC,4387657686,http://www.egliselaprophetie.com
EGLISE DE DIEU DE PIERREFONDS,St. Leonard,QC,,
Eglise De Dieu En Christ Mennonite,Roxton Falls,QC,,
EGLISE DE DIEU MONT DE SION,Vaudreuil Dorion,QC,,
EGLISE DE DIEU REPARATEUR DES BRECHES,Montreal,QC,,
EGLISE DE DIEU RIVE SUD,Longueuil,QC,,
