BELLA COOLA SEVENTH DAY ADVENTIST CHURCH,Abbotsford,BC,,
Belmont Avenue United Church,Victoria,BC,250-595-4796,
Benediction Lutheran Church,Delta,BC,604-943-3432,
Berea Baptist Church,Surrey,BC,604-591-3599,
Berean Baptist,Kamloops,BC,250-554-8001,http://whichway.ca/
Berean Baptist Church,Quesnel,BC,250-983-9700,http://bereanbaptist.ca
Berean Independent Baptist Church,Kamloops,BC,(250) 554-8001,http://bereanindependentbaptistchurch.com
Bethany Baptist Church,Richmond,BC,604-519-0123,
Bethany Baptist Church,Barriere,BC,250-672-5115,http://bbcob.com
Bethany Christian Assembly,Richmond,BC,604-274-1315,
Bethany Lutheran Church,Campbell River,BC,250-287-7771,
BETHANY ROMANIAN PENTECOSTAL CHURCH,Abbotsford,BC,,
Bethany-Newton United Church,Surrey,BC,604-599-6803,
Bethel Assembly,Queen Charlotte City,BC,250-559-4294,http://www.bethelassembly.ca
Bethel Baptist Church,Duncan,BC,250-746-7432,
Bethel Baptist Church,Sechelt,BC,604-885-3919,
BETHEL BAPTIST CHURCH,Chemainus,BC,,
Bethel Chapel,100 Mile House,BC,250-395-4637,http://www.bethelpentecostal.org
Bethel Chinese Christian MB Church,Vancouver,BC,604-434-8227,
Bethel Christian Centre,Nelson,BC,250-352-9322,http://www.bethelchristiancentre.ca
Bethel Christian Fellowship,Port Alberni,BC,250-724-3432,
Bethel Christian Fellowship,Vancouver,BC,604-322-0449,
Bethel Church,Kelowna,BC,250-763-4991,
Bethel Fellowship Baptist Church,Sidney,BC,250-656-5012,
BETHEL FIRST BAPTIST CHURCH,Prince Rupert,BC,,
Bethel International Church,Vancouver,BC,604-872-5335,http://www.bethelinvancouver.com
Bethel Mennonite Church,Langley,BC,604-856-8454,
Bethel Netherlands Reformed Congregation,Chilliwack,BC,(604) 792 6464,
Bethel Pentecostal Assembly,Mission,BC,604-826-2315,http://www.missionbethel.com
Bethel Pentecostal Assembly,Sicamous,BC,250-836-3388,
Bethel Pentecostal Assembly,Salt Spring Island,BC,250-537-4143,
Bethel Pentecostal Church,Penticton,BC,250-493-3911,http://www.betheltab.ca
Bethel Pentecostal Tabernacle,Quesnel,BC,250-747-3116,http://www.bethelchurchquesnel.com
Bethel Pentecostal Tabernacle,Dawson Creek,BC,250-782-5885,http://www.betheldc.ca
Bethel Pentecostal Tabernacle,Clinton,BC,250-459-7707,
Bethel Reformed Church,Abbotsford,BC,604-854-5710,
Bethel Tabernacle,Ladysmith,BC,250-245-8221,http://www.bethelonline.ca
Bethel United Apostolic Church,Surrey,BC,604-572-7236,
Bethel United Pentecostal Church,Kelowna,BC,250-763-7898,
Bethel United Reformed Church of Smithers,Smithers,BC,250-847-2080,
Bethel-First Baptist Church,Prince Rupert,BC,250-624-2273,
BETHESDA FELLOWSHIP,Burnaby,BC,,
Bethlehem Lutheran Church,Vancouver,BC,604-876-4310,
Bethlehem Lutheran Spanish Division,Vancouver,BC,604-876-0618,
BEULAH GARDEN CHRISTIAN FELLOWSHIP,Vancouver,BC,,
Bible Fellowship Foursquare Church,Surrey,BC,604-597-9331,
Bible Fijian Fellowship,Surrey,BC,604-590-4128,
BIBLE HOLINESS MOVEMENT,Vancouver,BC,,
Bible Holiness Movement Home Church,Vancouver,BC,250-492-3376,
Bible Holiness Movement Home Church,Vancouver,BC,250-492-3376,
Bible Holiness Movement Home Church,Vancouver,BC,250-492-3376,
Bible Holiness Movement Home Church,Vancouver,BC,250-492-3376,
Bible Missionary Church,Surrey,BC,604-583-9960,
Bible Missionary Church,Chetwynd,BC,250-788-9327,
Bible Missionary Church,Fraser Lake,BC,250-699-8628,
Bible Missionary Church,Prince George,BC,250-962-2748,
Bible Missionary Church,Prince George,BC,250-962-2748,
Bible Truth Fellowship,Kamloops,BC,250-434-3333,http://www.bibletruth.ca
BIG LAKE CHAPEL,Big Lake,BC,,
Birch Avenue Church of God,Kelowna,BC,250-763-6555,
Black Creek MB Church,Black Creek,BC,250-337-5423,
Blessed By God New Covenant Church,Vancouver,BC,604-325-5280,
Blessed Sacrament Catholic Church,Vancouver,BC,604-874-3636,
Blessed Sacrament Catholic Church,Nelson,BC,no phone,
Blessed Sacrament Catholic Church,Chase,BC,250-679-3025,
BLESSED SACRAMENT PARISH,North Vancouver,BC,,
Blessed Trinity Ukrainian Catholic Church,Kamloops,BC,250-376-3690,
Blessings Evangelical Bible Church,Vancouver,BC,604-433-1181,
Blue Mountain Baptist Church,Port Coquitlam,BC,604-936-6244,
Blue River Evangelical Free Church,Blue River,BC,250-673-2381,
Body of Christ Ministries,Abbotsford,BC,604-504-7135,
Boundary Community Church,Midway,BC,250-449-2447,https://www.boundarycommunitychurch.com
BOUNDARY PASTORAL CHARGE,Grand Forks,BC,,
Boundary Road Pentecostal Church,Vancouver,BC,604-437-1841,
Bowen Island Community Church,West Vancouver,BC,604-922-1083,http://www.cccc.ca
BOWEN ISLAND COMMUNITY CHURCH,Bowen Island,BC,,
BOWEN ISLAND MISSION - ARCHDIOCESE OF VANCOUVER,Vancouver,BC,,
BOWEN ISLAND PASTORAL CHARGE,Bowen Island,BC,,
Bowen Island United Church,Bowen Island,BC,604-947-9382,
Bradner Presbyterian Church,Bradner,BC,,
BRADNER PRESBYTERIAN CHURCH,Abbotsford,BC,,
Brae Road Gospel Chapel,Duncan,BC,250-746-5434,
BREAD OF LIFE CHRISTIAN CHURCH IN RICHMOND LING-LEUNG WORLD-WIDE EVANGELISTIC MISSION ,Richmond,BC,,
BREAKTHROUGH CHURCH OF GOD INTERNATIONAL,Richmond,BC,,
Brechin United Church,Nanaimo,BC,250-754-9212,
Brentwood College Memorial Chapel,Brentwood Bay,BC,250-652-3860,http://www.anglican.ca
Brentwood Park Alliance Church,Burnaby,BC,604-291-1635,http://www.brentwoodchurch.ca
Brentwood Park Presbyterian Church,Burnaby,BC,604-291-7017,
Brentwood/Shady Creek United Church,Brentwood Bay,BC,250-652-2713,
Bridge Baptist Church,Kamloops,BC,(250) 554-3998,http://www.bridgebaptistchurch.com
Bridge Christian Community ,Nelson,BC,1-250-354-4677,http://n/a
Bridge Community Christian Reformed Church,Surrey,BC,604-541-0394,
Bridge To Faith Ministries,Surrey,BC,(604) 582-1904,http://www.bridgetofaith.org
Bridges Christian Church,Ladysmith,BC,250-754-4333,
Bridges CongregaTIONAL CHRISTIAN CHURCH,Ladysmith,BC,250 754-4333,
Brighouse United Church,Richmond,BC,604-278-7188,
BRITISH COLUMBIA BAPTIST CONFERENCE,Langley,BC,,
BRITISH COLUMBIA CHRISTIAN ASHRAM,White Rock,BC,,
BRITISH COLUMBIA CONFERENCE OF THE MENNONITE BRETHREN CHURCHES,Abbotsford,BC,,
BRITISH COLUMBIA CONFERENCE THE UNITED CHURCH OF CANADA,Burnaby,BC,,
BRITISH COLUMBIA SYNOD OF THE EVANGELICAL LUTHERAN CHURCH INCANADA,New Westminster,BC,,
Broadmoor Baptist Church,Richmond,BC,604-277-8012,
Broadview Evangelical Free Church,Salmon Arm,BC,250-832-6366,
Broadway MB Church,Chilliwack,BC,604-792-9147,http://www.broadwaychurchlife.com
Broadway Pentecostal Church,Vancouver,BC,604-253-2700,http://www.broadwaychurch.com
Broadway Portuguese Church,Vancouver,BC,604-253-2700,
Brookswood Baptist Church,Langley,BC,604-530-5440,
BUICK GOSPEL MISSION,Buick,BC,,
BURNABY APOSTOLIC CHRISTIAN CHURCH,New Westminster,BC,,
Burnaby Chinese Alliance Church,Burnaby,BC,604-524-3336,http://www.cmacan.org
Burnaby Chinese Evangelical Free Church,Burnaby,BC,604-431-6969,
Burnaby Christ Church of China,Burnaby,BC,604-299-1170,
Burnaby Christian Fellowship,Burnaby,BC,604-430-4154,
Burnaby Christian Pentecostal Church,Burnaby,BC,604-291-0104,http://www.bcpchurch.com/
Burnaby Christian Reformed Church,Burnaby,BC,604-435-4123,
BURNABY ELIM CHINESE ALLIANCE CHURCH,Burnaby,BC,,
Burnaby North Baptist Church,Burnaby,BC,604-298-3013,http://www.bnbc.ca
Burnaby Pacific Grace Chinese Church,Burnaby,BC,604-298-8277,
Burnaby SDA Fellowship,Burnaby,BC,604-291-1274,
BURNABY SEVENTH-DAY ADVENTIST FELLOWSHIP,Abbotsford,BC,,
Burnaby Vietnamese Alliance Church,Bủnaby,BC,,
Burnett Fellowship Baptist Church,Maple Ridge,BC,604-465-4418,
Burns Lake Fellowship Baptist Church,Burns Lake,BC,250-692-7990,
BURNS LAKE FELLOWSHIP BAPTIST CHURCH,Langley,BC,,
Burns Lake Pentecostal Church,Burns Lake,BC,250-692-7464,
Burns Lake Vineyard Christian Fellowship,Burns Lake,BC,(250) 692-7962,
Burns Lake/Houston United Church,Burns Lake,BC,250-692-7062,
Burton Full Gospel Church,Burton,BC,250-265-3629,
Cache Creek Pentecostal Church,Cache Creek,BC,250-457-6463,
Cadboro Bay United Church,Victoria,BC,250-477-2715,
Calvary Baptist Church,Port Coquitlam,BC,604-936-8242,
Calvary Baptist Church,Abbotsford,BC,604-856-8117,
Calvary Baptist Church,Fort St. John,BC,250-785-4307,
Calvary Baptist Church,Chemainus,BC,250-246-9121,
Calvary Baptist Church,Gibsons,BC,604-886-2611,
CALVARY BAPTIST CHURCH FORT ST JOHN B C,Fort St. John,BC,,
CALVARY BIBLE CHURCH,Sayward,BC,,
Calvary Chapel Burnaby,Burnaby,BC,6043654859,http://www.calvaryburnaby.com
Calvary Chapel Kelowna,Kelowna,BC,250-448-6258,http://www.cckelowna.com
Calvary Chapel Sunshine Coast,Sechelt,BC,604-885-0788,http://ccsunshinecoast.com
Calvary Chapel Vancouver,Vancouver,BC,604-319-5355,http://www.calvaryfellowshipvancouver.com
Calvary Chapel Vancouver,Vancouver,BC,604-319-5355,http://www.calvaryfellowshipvancouver.com
Calvary Christian Church,Surrey,BC,604-583-5551,
Calvary Community Church,Comox,BC,250-339-1113,http://www.courtenaycalvary.org
Calvary Community Church,Kamloops,BC,250-374-2888,
Calvary Grace Fellowship,Surrey,BC,604-581-9449,http://www.faithandvision.bc.ca
Calvary Grace Korean Church,Burnaby,BC,604-525-8795,
Calvary Korean Presbyterian Church,Burnaby,BC,604-525-3539,
Calvary Pentecostal Tabernacle,Williams Lake,BC,250-392-5324,http://www.calvarywl.com
Calvary Pentecostal Tabernacle,Surrey,BC,604-590-5333,http://www.caltab.ca
Calvary Persian Church,Coquitlam,BC,604 561 0142,http://www.vancouverpersianchurch.org
Calvary United Pentecostal Church,Prince George,BC,250-561-2114,
CALVARY UNITED PENTECOSTAL CHURCH OF PRINCE GEORGE,Prince George,BC,,
Calvary Victoria,Victoria,BC,250-634-4008,http://www.calvarychapelvictoria.com
Calvary Worship Center,Surrey,BC,6044982575,http://www.calvaryonline.ca
Calvary Worship Centre,Burnaby,BC,604-526-4048,http://www.calvaryworshipcentre.com
Calvin Presbyterian Church,Abbotsford,BC,604-859-6902,
Calvin Presbyterian Church (Hungarian),Vancouver,BC,604-437-3442,
Cambodian Mission,Richmond,BC,604-270-0136,
CAMP KOOLAREE,Fruitvale,BC,,
Campbell River Baptist Church,Campbell River,BC,250-287-8831,
Campbell River Church of Christ,Campbell River,BC,250-923-5233,
CAMPBELL RIVER CHURCH OF THE WAY CHRISTIAN FELLOWSHIP,Campbell River,BC,,
Campbell River SDA Church,Campbell River,BC,250-923-0227,
Campbell River United Church,Campbell River,BC,250-286-0431,
CAMPBELL RIVER UNITED PENTECOSTAL CHURCH,Campbell River,BC,,
Campbell River Vineyard Christian Fellowship,Campbell River,BC,(250) 286-3372,
Canada Central Methodist Church,Burnaby,BC,604-524-8390,
Canada Life Church - Vancouver Life Church,Surrey,BC,,http://www.canadalifechurch.com/
Canada Shalom Church,Burnaby,BC,604-420-6514,
CANADA VANCOUVER KOREAN SEVENTH-DAY ADVENTIST CHURCH,Abbotsford,BC,,
Canadian Martyrs Catholic Church,Richmond,BC,604-272-5563,
Canadian Martyrs Catholic Church,Invermere,BC,250-342-6167,
CANADIAN MARTYRS PARISH,Invemere,BC,,
Canadian Memorial United Church,Vancouver,BC,604-731-3101,
CANADIAN MISSION BOARD OF THE GERMAN CHURCH OF GOD OF THE DOMINION OF CANADA,Vernon,BC,,
CANADIAN REFORMED CHURCH,Chilliwack,BC,,
Canadian Reformed Church at Yarrow,Chilliwack,BC,604-823-6421,
Canadian Reformed Church of Abbotsford,Abbotsford,BC,604-859-8460,
CANADIAN REFORMED CHURCH OF ABBOTSFORD B C,Abbotsford,BC,,
CANADIAN REFORMED CHURCH OF ALDERGROVE,Aldergrove,BC,,
Canadian Reformed Church of Chilliwack,Chilliwack,BC,604-794-7746,
CANADIAN REFORMED CHURCH OF CLOVERDALE B C,Surrey,BC,,
Canadian Reformed Church of Houston,Houston,BC,250-845-2145,
Canadian Reformed Church of Langley,Langley,BC,604-530-7612,http://www.langleycanrc.org
Canadian Reformed Church of Smithers,Smithers,BC,250-847-3707,
Canadian Reformed Church of Vernon,Vernon,BC,250-545-1536,
Canadian Reformed Church of Willoughby Heights,Langley,BC,604-882-2997,
Canadian United Pentecostal Church,Surrey,BC,(604)773-2252,http://www.cupcsurrey.com
Canal Flats United Church,Kimberley,BC,250-427-2428,
Canoe United Church,Canoe,BC,250-804-2928,
Canvas Church,Victoria,BC,250-891-2452,http://www.canvaschurch.ca
Canyon Heights Christian Assembly,North Vancouver,BC,604-985-7131,http://www.canyonheightschurch.ca
Capilano Christian Community Church,North Vancouver,BC,604-980-8997,
Capilano Korean Church,North Vancouver,BC,604-985-7131,
Capilano United Church,North Vancouver,BC,604-980-8059,
Capital City Baptist Church,Victoria,BC,2503812080,http://www.ccbcvictoria.ca
Cariboo Bethel Church,Williams Lake,BC,250-398-6731,
Cariboo Central SDA Church,Williams Lake,BC,250-392-1905,
CARIBOO CENTRAL SEVENTH-DAY ADVENTIST CHURCH,Abbotsford,BC,,
CARIBOO CHRISTIAN CHURCH OF HORESEFLY,Horsefly,BC,,
Cariboo Christian Life Fellowship,108 Mile Ranch,BC,250-791-5532,
CARIBOO PRESBYTERIAN CHURCH,Williams Lake,BC,,
Cariboo Presbyterian House Church,Lac La Hache,BC,250-396-4251,
Cariboo Road Calvary Chapel,Burnaby,BC,604-527-7200,
Carleton Gospel Hall,Vancouver,BC,604-435-7221,
Carman United Church,Chilliwack,BC,604-858-3223,
Carrefour Chretien Evangelique,Burnaby,BC,604-464-2086,
Cascade Gospel Chapel,Vancouver,BC,604-435-5698,
Castlegar - Kinnaird United Church,Castlegar,BC,250-365-8337,
Castlegar Baptist Church,Castlegar,BC,250-365-7373,http://www.castlegarbaptistchurch.com/
Cates Hill Chapel,Bowen Island,BC,604-947-9098,
Cathedral Church of Saint John the Evangelist,Victoria,BC,250-920-9990,http://ccsje.org
Cathedral Church of St. Andrew,Prince Rupert,BC,250-627-1143,http://www.anglican.ca
Cathedral of Mary Immaculate,Nelson,BC,250-352-7131,http://www.diocese.nelson.bc.ca/
Cawston Ecumenical Parish,Keremeos,BC,250-499-5451,
CAWSTON KEREMEOS SEVENTH DAY ADVENTIST CHURCH,Abbotsford,BC,,
Cawston/Keremeos SDA Church,Cawston,BC,250-499-7800,
Ceader Mountian Community Church,Squamish,BC,,
Cecil Lake Christian Fellowship,Cecil Lake,BC,250-785-2184,
Cedar Brook Church,Abbotsford,BC,604-853-1428,
Cedar Grove Baptist Church,Surrey,BC,604-581-8933,
Cedar Grove Reformed Church,Port Alberni,BC,250-723-2117,
Cedar Hills Mennonite Church,Surrey,BC,604-589-2922,
Cedar Hills Pentecostal Lighthouse,Surrey,BC,604-588-8424,
Cedar Park Church (Mennonite Brethren),Delta,BC,604-946-7410,
CEDAR UNITED CHURCH,Cedar,BC,,
Cedar Valley Mennonite Church,Mission,BC,604-826-2445,
Cedarview Community Church,Port Clements,BC,250-557-4508,
CELEBRATION CHRISTIAN FELLOWSHIP,Surrey,BC,604-308-2795,
Celebration Christian Fellowship,Abbotsford,BC,,
Celebration Christian Fellowship,Vancouver,BC,604-603-9442,
Celebration Life Church,Surrey,BC,604-589-1280,
Centennial Chapel Free Methodist Church,Kamloops,BC,250-376-8332,
Centennial United Church,Victoria,BC,250-384-6424,
Central Baptist Church,Victoria,BC,250-385-7786,
Central Christian Assembly,Burnaby,BC,604-433-2324,http://www.centralchristianassembly.com
Central Community Church,Chilliwack,BC,604-792-8037,http://central365.org
Central Evangelical Free Church,Courtenay,BC,250-338-0100,
CENTRAL EVANGELICAL FREE CHURCH OF COMOX VALLEY,Courtenay,BC,,
Central Fellowship Baptist Church,Prince George,BC,250-563-4473,
Central Heights MB Church,Abbotsford,BC,604-852-1001,http://users.uniserve.com/~chchurch
Central Pentecostal Assembly,Chilliwack,BC,604-792-2112,http://www.chilliwackcentral.com
Central Presbyterian Church,Surrey,BC,604-583-9933,
Central Presbyterian Church,Vancouver,BC,604-683-1913,
Central Valley Baptist Church,Abbotsford,BC,604-850-3204,
Central Valley Church of Christ,Abbotsford,BC,604-850-8670,
Centre Church,Surrey,BC,7789884866,http://www.centrechurch.net
Charlie Lake Community Church,Charlie Lake,BC,250-785-1723,
Chase Evangelical Free Church,Chase,BC,250-679-3626,
Chase Pentecostal Fellowship,Chase,BC,250-679-3772,
Cheers The Church,Penticton,BC,778-476-5575,http://http://cheersthechurch.com/home
Chemainus Pentecostal Church,Chemainus,BC,250-246-3810,
